molecule ID,concentration
IMINO-GROUP[w],0.0
IMINO-GROUP[c],0.0
IMINO-GROUP[e],0.0
IMINO-GROUP[m],0.0
IMINO-GROUP[o],0.0
IMINO-GROUP[p],0.0
IMINO-GROUP[l],0.0
IMINO-GROUP[i],0.0
CPD0-2167[n],0.0
CPD0-2167[j],0.0
CPD0-2167[w],0.0
CPD0-2167[c],0.0
CPD0-2167[e],0.0
CPD0-2167[m],0.0
CPD0-2167[o],0.0
CPD0-2167[p],0.0
CPD0-2167[l],0.0
CPD0-2167[i],0.0
CPD0-2165[n],0.0
CPD0-2165[j],0.0
CPD0-2165[w],0.0
CPD0-2165[c],0.0
CPD0-2165[e],0.0
CPD0-2165[m],0.0
CPD0-2165[o],0.0
CPD0-2165[p],0.0
CPD0-2165[l],0.0
CPD0-2165[i],0.0
O-PHOSPHO-L-HOMOSERINE[n],0.0
O-PHOSPHO-L-HOMOSERINE[j],0.0
O-PHOSPHO-L-HOMOSERINE[w],0.0
O-PHOSPHO-L-HOMOSERINE[c],0.0
O-PHOSPHO-L-HOMOSERINE[e],0.0
O-PHOSPHO-L-HOMOSERINE[m],0.0
O-PHOSPHO-L-HOMOSERINE[o],0.0
O-PHOSPHO-L-HOMOSERINE[p],0.0
O-PHOSPHO-L-HOMOSERINE[l],0.0
O-PHOSPHO-L-HOMOSERINE[i],0.0
MN+2[n],0.0
MN+2[j],0.0
MN+2[w],0.0
MN+2[c],179289.77478848025
MN+2[e],0.0
MN+2[m],0.0
MN+2[o],0.0
MN+2[p],60199.6819099953
MN+2[l],0.0
MN+2[i],0.0
6-SELENO-OCTANOATE[n],0.0
6-SELENO-OCTANOATE[j],0.0
6-SELENO-OCTANOATE[w],0.0
6-SELENO-OCTANOATE[c],0.0
6-SELENO-OCTANOATE[e],0.0
6-SELENO-OCTANOATE[m],0.0
6-SELENO-OCTANOATE[o],0.0
6-SELENO-OCTANOATE[p],0.0
6-SELENO-OCTANOATE[l],0.0
6-SELENO-OCTANOATE[i],0.0
HEXANOATE[n],0.0
HEXANOATE[j],0.0
HEXANOATE[w],0.0
HEXANOATE[c],0.0
HEXANOATE[e],0.0
HEXANOATE[m],0.0
HEXANOATE[o],0.0
HEXANOATE[p],0.0
HEXANOATE[l],0.0
HEXANOATE[i],0.0
CPD-15530[n],0.0
CPD-15530[j],0.0
CPD-15530[w],0.0
CPD-15530[c],0.0
CPD-15530[e],0.0
CPD-15530[m],0.0
CPD-15530[o],0.0
CPD-15530[p],0.0
CPD-15530[l],0.0
CPD-15530[i],0.0
CPD0-1321[n],0.0
CPD0-1321[j],0.0
CPD0-1321[w],0.0
CPD0-1321[c],0.0
CPD0-1321[e],0.0
CPD0-1321[m],0.0
CPD0-1321[o],0.0
CPD0-1321[p],0.0
CPD0-1321[l],0.0
CPD0-1321[i],0.0
CPD0-1320[n],0.0
CPD0-1320[j],0.0
CPD0-1320[w],0.0
CPD0-1320[c],0.0
CPD0-1320[e],0.0
CPD0-1320[m],0.0
CPD0-1320[o],0.0
CPD0-1320[p],0.0
CPD0-1320[l],0.0
CPD0-1320[i],0.0
CPD0-1322[n],0.0
CPD0-1322[j],0.0
CPD0-1322[w],0.0
CPD0-1322[c],0.0
CPD0-1322[e],0.0
CPD0-1322[m],0.0
CPD0-1322[o],0.0
CPD0-1322[p],0.0
CPD0-1322[l],0.0
CPD0-1322[i],0.0
CPD0-1325[n],0.0
CPD0-1325[j],0.0
CPD0-1325[w],0.0
CPD0-1325[c],0.0
CPD0-1325[e],0.0
CPD0-1325[m],0.0
CPD0-1325[o],0.0
CPD0-1325[p],0.0
CPD0-1325[l],0.0
CPD0-1325[i],0.0
CPD0-1324[n],0.0
CPD0-1324[j],0.0
CPD0-1324[w],0.0
CPD0-1324[c],0.0
CPD0-1324[e],0.0
CPD0-1324[m],0.0
CPD0-1324[o],0.0
CPD0-1324[p],0.0
CPD0-1324[l],0.0
CPD0-1324[i],0.0
CPD0-1327[n],0.0
CPD0-1327[j],0.0
CPD0-1327[w],0.0
CPD0-1327[c],0.0
CPD0-1327[e],0.0
CPD0-1327[m],0.0
CPD0-1327[o],0.0
CPD0-1327[p],0.0
CPD0-1327[l],0.0
CPD0-1327[i],0.0
CPD0-1326[n],0.0
CPD0-1326[j],0.0
CPD0-1326[w],0.0
CPD0-1326[c],0.0
CPD0-1326[e],0.0
CPD0-1326[m],0.0
CPD0-1326[o],0.0
CPD0-1326[p],0.0
CPD0-1326[l],0.0
CPD0-1326[i],0.0
CPD0-1329[n],0.0
CPD0-1329[j],0.0
CPD0-1329[w],0.0
CPD0-1329[c],0.0
CPD0-1329[e],0.0
CPD0-1329[m],0.0
CPD0-1329[o],0.0
CPD0-1329[p],0.0
CPD0-1329[l],0.0
CPD0-1329[i],0.0
CPD0-1328[n],0.0
CPD0-1328[j],0.0
CPD0-1328[w],0.0
CPD0-1328[c],0.0
CPD0-1328[e],0.0
CPD0-1328[m],0.0
CPD0-1328[o],0.0
CPD0-1328[p],0.0
CPD0-1328[l],0.0
CPD0-1328[i],0.0
CPD0-2306[n],0.0
CPD0-2306[j],0.0
CPD0-2306[w],0.0
CPD0-2306[c],0.0
CPD0-2306[e],0.0
CPD0-2306[m],0.0
CPD0-2306[o],0.0
CPD0-2306[p],0.0
CPD0-2306[l],0.0
CPD0-2306[i],0.0
CPD0-2303[n],0.0
CPD0-2303[j],0.0
CPD0-2303[w],0.0
CPD0-2303[c],0.0
CPD0-2303[e],0.0
CPD0-2303[m],0.0
CPD0-2303[o],0.0
CPD0-2303[p],0.0
CPD0-2303[l],0.0
CPD0-2303[i],0.0
CPD0-2301[n],0.0
CPD0-2301[j],0.0
CPD0-2301[w],0.0
CPD0-2301[c],0.0
CPD0-2301[e],0.0
CPD0-2301[m],0.0
CPD0-2301[o],0.0
CPD0-2301[p],0.0
CPD0-2301[l],0.0
CPD0-2301[i],0.0
ADENYLOSUCC[n],0.0
ADENYLOSUCC[j],0.0
ADENYLOSUCC[w],0.0
ADENYLOSUCC[c],0.0
ADENYLOSUCC[e],0.0
ADENYLOSUCC[m],0.0
ADENYLOSUCC[o],0.0
ADENYLOSUCC[p],0.0
ADENYLOSUCC[l],0.0
ADENYLOSUCC[i],0.0
2-DEOXYGLUCOSE-6-PHOSPHATE[n],0.0
2-DEOXYGLUCOSE-6-PHOSPHATE[j],0.0
2-DEOXYGLUCOSE-6-PHOSPHATE[w],0.0
2-DEOXYGLUCOSE-6-PHOSPHATE[c],0.0
2-DEOXYGLUCOSE-6-PHOSPHATE[e],0.0
2-DEOXYGLUCOSE-6-PHOSPHATE[m],0.0
2-DEOXYGLUCOSE-6-PHOSPHATE[o],0.0
2-DEOXYGLUCOSE-6-PHOSPHATE[p],0.0
2-DEOXYGLUCOSE-6-PHOSPHATE[l],0.0
2-DEOXYGLUCOSE-6-PHOSPHATE[i],0.0
CPD-13908[n],0.0
CPD-13908[j],0.0
CPD-13908[w],0.0
CPD-13908[c],0.0
CPD-13908[e],0.0
CPD-13908[m],0.0
CPD-13908[o],0.0
CPD-13908[p],0.0
CPD-13908[l],0.0
CPD-13908[i],0.0
IMIDAZOLE-PYRUVATE[n],0.0
IMIDAZOLE-PYRUVATE[j],0.0
IMIDAZOLE-PYRUVATE[w],0.0
IMIDAZOLE-PYRUVATE[c],0.0
IMIDAZOLE-PYRUVATE[e],0.0
IMIDAZOLE-PYRUVATE[m],0.0
IMIDAZOLE-PYRUVATE[o],0.0
IMIDAZOLE-PYRUVATE[p],0.0
IMIDAZOLE-PYRUVATE[l],0.0
IMIDAZOLE-PYRUVATE[i],0.0
ETHIONINE[n],0.0
ETHIONINE[j],0.0
ETHIONINE[w],0.0
ETHIONINE[c],0.0
ETHIONINE[e],0.0
ETHIONINE[m],0.0
ETHIONINE[o],0.0
ETHIONINE[p],0.0
ETHIONINE[l],0.0
ETHIONINE[i],0.0
DIHYDROXY-ACETONE-PHOSPHATE[n],0.0
DIHYDROXY-ACETONE-PHOSPHATE[j],0.0
DIHYDROXY-ACETONE-PHOSPHATE[w],0.0
DIHYDROXY-ACETONE-PHOSPHATE[c],222740.14327680552
DIHYDROXY-ACETONE-PHOSPHATE[e],0.0
DIHYDROXY-ACETONE-PHOSPHATE[m],0.0
DIHYDROXY-ACETONE-PHOSPHATE[o],0.0
DIHYDROXY-ACETONE-PHOSPHATE[p],0.0
DIHYDROXY-ACETONE-PHOSPHATE[l],0.0
DIHYDROXY-ACETONE-PHOSPHATE[i],0.0
DGTP[n],0.0
DGTP[j],0.0
DGTP[w],0.0
DGTP[c],9631.87366503794
DGTP[e],0.0
DGTP[m],0.0
DGTP[o],0.0
DGTP[p],0.0
DGTP[l],0.0
DGTP[i],0.0
CPD-13907[n],0.0
CPD-13907[j],0.0
CPD-13907[w],0.0
CPD-13907[c],0.0
CPD-13907[e],0.0
CPD-13907[m],0.0
CPD-13907[o],0.0
CPD-13907[p],0.0
CPD-13907[l],0.0
CPD-13907[i],0.0
CARBAMOYL-P[n],0.0
CARBAMOYL-P[j],0.0
CARBAMOYL-P[w],0.0
CARBAMOYL-P[c],0.0
CARBAMOYL-P[e],0.0
CARBAMOYL-P[m],0.0
CARBAMOYL-P[o],0.0
CARBAMOYL-P[p],0.0
CARBAMOYL-P[l],0.0
CARBAMOYL-P[i],0.0
PYROPHOSPHATE-GROUP[n],0.0
PYROPHOSPHATE-GROUP[j],0.0
PYROPHOSPHATE-GROUP[w],0.0
PYROPHOSPHATE-GROUP[c],0.0
PYROPHOSPHATE-GROUP[e],0.0
PYROPHOSPHATE-GROUP[m],0.0
PYROPHOSPHATE-GROUP[o],0.0
PYROPHOSPHATE-GROUP[p],0.0
PYROPHOSPHATE-GROUP[l],0.0
PYROPHOSPHATE-GROUP[i],0.0
D-LACTATE[n],0.0
D-LACTATE[j],0.0
D-LACTATE[w],0.0
D-LACTATE[c],0.0
D-LACTATE[e],0.0
D-LACTATE[m],0.0
D-LACTATE[o],0.0
D-LACTATE[p],0.0
D-LACTATE[l],0.0
D-LACTATE[i],0.0
CPD-15403[n],0.0
CPD-15403[j],0.0
CPD-15403[w],0.0
CPD-15403[c],0.0
CPD-15403[e],0.0
CPD-15403[m],0.0
CPD-15403[o],0.0
CPD-15403[p],0.0
CPD-15403[l],0.0
CPD-15403[i],0.0
CMP[n],0.0
CMP[j],0.0
CMP[w],0.0
CMP[c],217274.47461001875
CMP[e],0.0
CMP[m],0.0
CMP[o],0.0
CMP[p],0.0
CMP[l],0.0
CMP[i],0.0
CPD0-1035[n],0.0
CPD0-1035[j],0.0
CPD0-1035[w],0.0
CPD0-1035[c],0.0
CPD0-1035[e],0.0
CPD0-1035[m],0.0
CPD0-1035[o],0.0
CPD0-1035[p],0.0
CPD0-1035[l],0.0
CPD0-1035[i],0.0
D-TARTRATE[n],0.0
D-TARTRATE[j],0.0
D-TARTRATE[w],0.0
D-TARTRATE[c],0.0
D-TARTRATE[e],0.0
D-TARTRATE[m],0.0
D-TARTRATE[o],0.0
D-TARTRATE[p],0.0
D-TARTRATE[l],0.0
D-TARTRATE[i],0.0
CPD0-1036[n],0.0
CPD0-1036[j],0.0
CPD0-1036[w],0.0
CPD0-1036[c],0.0
CPD0-1036[e],0.0
CPD0-1036[m],0.0
CPD0-1036[o],0.0
CPD0-1036[p],0.0
CPD0-1036[l],0.0
CPD0-1036[i],0.0
CPD0-1031[n],0.0
CPD0-1031[j],0.0
CPD0-1031[w],0.0
CPD0-1031[c],0.0
CPD0-1031[e],0.0
CPD0-1031[m],0.0
CPD0-1031[o],0.0
CPD0-1031[p],0.0
CPD0-1031[l],0.0
CPD0-1031[i],0.0
CPD0-967[n],0.0
CPD0-967[j],0.0
CPD0-967[w],0.0
CPD0-967[c],0.0
CPD0-967[e],0.0
CPD0-967[m],0.0
CPD0-967[o],0.0
CPD0-967[p],0.0
CPD0-967[l],0.0
CPD0-967[i],0.0
CPD0-2053[n],0.0
CPD0-2053[j],0.0
CPD0-2053[w],0.0
CPD0-2053[c],0.0
CPD0-2053[e],0.0
CPD0-2053[m],0.0
CPD0-2053[o],0.0
CPD0-2053[p],0.0
CPD0-2053[l],0.0
CPD0-2053[i],0.0
S-ADENOSYL-4-METHYLTHIO-2-OXOBUTANOATE[n],0.0
S-ADENOSYL-4-METHYLTHIO-2-OXOBUTANOATE[j],0.0
S-ADENOSYL-4-METHYLTHIO-2-OXOBUTANOATE[w],0.0
S-ADENOSYL-4-METHYLTHIO-2-OXOBUTANOATE[c],0.0
S-ADENOSYL-4-METHYLTHIO-2-OXOBUTANOATE[e],0.0
S-ADENOSYL-4-METHYLTHIO-2-OXOBUTANOATE[m],0.0
S-ADENOSYL-4-METHYLTHIO-2-OXOBUTANOATE[o],0.0
S-ADENOSYL-4-METHYLTHIO-2-OXOBUTANOATE[p],0.0
S-ADENOSYL-4-METHYLTHIO-2-OXOBUTANOATE[l],0.0
S-ADENOSYL-4-METHYLTHIO-2-OXOBUTANOATE[i],0.0
TETRAHYDROTHIOPHENE-1-OXIDE[n],0.0
TETRAHYDROTHIOPHENE-1-OXIDE[j],0.0
TETRAHYDROTHIOPHENE-1-OXIDE[w],0.0
TETRAHYDROTHIOPHENE-1-OXIDE[c],0.0
TETRAHYDROTHIOPHENE-1-OXIDE[e],0.0
TETRAHYDROTHIOPHENE-1-OXIDE[m],0.0
TETRAHYDROTHIOPHENE-1-OXIDE[o],0.0
TETRAHYDROTHIOPHENE-1-OXIDE[p],0.0
TETRAHYDROTHIOPHENE-1-OXIDE[l],0.0
TETRAHYDROTHIOPHENE-1-OXIDE[i],0.0
CPD0-2238[n],0.0
CPD0-2238[j],0.0
CPD0-2238[w],0.0
CPD0-2238[c],0.0
CPD0-2238[e],0.0
CPD0-2238[m],0.0
CPD0-2238[o],0.0
CPD0-2238[p],0.0
CPD0-2238[l],0.0
CPD0-2238[i],0.0
CPD0-2239[n],0.0
CPD0-2239[j],0.0
CPD0-2239[w],0.0
CPD0-2239[c],0.0
CPD0-2239[e],0.0
CPD0-2239[m],0.0
CPD0-2239[o],0.0
CPD0-2239[p],0.0
CPD0-2239[l],0.0
CPD0-2239[i],0.0
CPD0-2232[n],0.0
CPD0-2232[j],0.0
CPD0-2232[w],0.0
CPD0-2232[c],0.0
CPD0-2232[e],0.0
CPD0-2232[m],0.0
CPD0-2232[o],0.0
CPD0-2232[p],0.0
CPD0-2232[l],0.0
CPD0-2232[i],0.0
GAMMA-GLUTAMYL-PUTRESCINE[n],0.0
GAMMA-GLUTAMYL-PUTRESCINE[j],0.0
GAMMA-GLUTAMYL-PUTRESCINE[w],0.0
GAMMA-GLUTAMYL-PUTRESCINE[c],0.0
GAMMA-GLUTAMYL-PUTRESCINE[e],0.0
GAMMA-GLUTAMYL-PUTRESCINE[m],0.0
GAMMA-GLUTAMYL-PUTRESCINE[o],0.0
GAMMA-GLUTAMYL-PUTRESCINE[p],0.0
GAMMA-GLUTAMYL-PUTRESCINE[l],0.0
GAMMA-GLUTAMYL-PUTRESCINE[i],0.0
CPD0-2230[n],0.0
CPD0-2230[j],0.0
CPD0-2230[w],0.0
CPD0-2230[c],0.0
CPD0-2230[e],0.0
CPD0-2230[m],0.0
CPD0-2230[o],0.0
CPD0-2230[p],0.0
CPD0-2230[l],0.0
CPD0-2230[i],0.0
CPD0-2231[n],0.0
CPD0-2231[j],0.0
CPD0-2231[w],0.0
CPD0-2231[c],0.0
CPD0-2231[e],0.0
CPD0-2231[m],0.0
CPD0-2231[o],0.0
CPD0-2231[p],0.0
CPD0-2231[l],0.0
CPD0-2231[i],0.0
CPD-15633[n],0.0
CPD-15633[j],0.0
CPD-15633[w],0.0
CPD-15633[c],0.0
CPD-15633[e],0.0
CPD-15633[m],0.0
CPD-15633[o],0.0
CPD-15633[p],0.0
CPD-15633[l],0.0
CPD-15633[i],0.0
IPRONIAZID[n],0.0
IPRONIAZID[j],0.0
IPRONIAZID[w],0.0
IPRONIAZID[c],0.0
IPRONIAZID[e],0.0
IPRONIAZID[m],0.0
IPRONIAZID[o],0.0
IPRONIAZID[p],0.0
IPRONIAZID[l],0.0
IPRONIAZID[i],0.0
CPD0-2234[n],0.0
CPD0-2234[j],0.0
CPD0-2234[w],0.0
CPD0-2234[c],0.0
CPD0-2234[e],0.0
CPD0-2234[m],0.0
CPD0-2234[o],0.0
CPD0-2234[p],0.0
CPD0-2234[l],0.0
CPD0-2234[i],0.0
CPD-9451[n],0.0
CPD-9451[j],0.0
CPD-9451[w],0.0
CPD-9451[c],0.0
CPD-9451[e],0.0
CPD-9451[m],0.0
CPD-9451[o],0.0
CPD-9451[p],0.0
CPD-9451[l],0.0
CPD-9451[i],0.0
CPD-9452[n],0.0
CPD-9452[j],0.0
CPD-9452[w],0.0
CPD-9452[c],0.0
CPD-9452[e],0.0
CPD-9452[m],0.0
CPD-9452[o],0.0
CPD-9452[p],0.0
CPD-9452[l],0.0
CPD-9452[i],0.0
CPD-9453[n],0.0
CPD-9453[j],0.0
CPD-9453[w],0.0
CPD-9453[c],0.0
CPD-9453[e],0.0
CPD-9453[m],0.0
CPD-9453[o],0.0
CPD-9453[p],0.0
CPD-9453[l],0.0
CPD-9453[i],0.0
CPD-9454[n],0.0
CPD-9454[j],0.0
CPD-9454[w],0.0
CPD-9454[c],0.0
CPD-9454[e],0.0
CPD-9454[m],0.0
CPD-9454[o],0.0
CPD-9454[p],0.0
CPD-9454[l],0.0
CPD-9454[i],0.0
CPD-9455[n],0.0
CPD-9455[j],0.0
CPD-9455[w],0.0
CPD-9455[c],0.0
CPD-9455[e],0.0
CPD-9455[m],0.0
CPD-9455[o],0.0
CPD-9455[p],0.0
CPD-9455[l],0.0
CPD-9455[i],0.0
CPD-9456[n],0.0
CPD-9456[j],0.0
CPD-9456[w],0.0
CPD-9456[c],0.0
CPD-9456[e],0.0
CPD-9456[m],0.0
CPD-9456[o],0.0
CPD-9456[p],0.0
CPD-9456[l],0.0
CPD-9456[i],0.0
CPD-9457[n],0.0
CPD-9457[j],0.0
CPD-9457[w],0.0
CPD-9457[c],0.0
CPD-9457[e],0.0
CPD-9457[m],0.0
CPD-9457[o],0.0
CPD-9457[p],0.0
CPD-9457[l],0.0
CPD-9457[i],0.0
34-DIHYDROXYPHENYLACETYL-COA[n],0.0
34-DIHYDROXYPHENYLACETYL-COA[j],0.0
34-DIHYDROXYPHENYLACETYL-COA[w],0.0
34-DIHYDROXYPHENYLACETYL-COA[c],0.0
34-DIHYDROXYPHENYLACETYL-COA[e],0.0
34-DIHYDROXYPHENYLACETYL-COA[m],0.0
34-DIHYDROXYPHENYLACETYL-COA[o],0.0
34-DIHYDROXYPHENYLACETYL-COA[p],0.0
34-DIHYDROXYPHENYLACETYL-COA[l],0.0
34-DIHYDROXYPHENYLACETYL-COA[i],0.0
CPD-6124[n],0.0
CPD-6124[j],0.0
CPD-6124[w],0.0
CPD-6124[c],0.0
CPD-6124[e],0.0
CPD-6124[m],0.0
CPD-6124[o],0.0
CPD-6124[p],0.0
CPD-6124[l],0.0
CPD-6124[i],0.0
CPD-2482[n],0.0
CPD-2482[j],0.0
CPD-2482[w],0.0
CPD-2482[c],0.0
CPD-2482[e],0.0
CPD-2482[m],0.0
CPD-2482[o],0.0
CPD-2482[p],0.0
CPD-2482[l],0.0
CPD-2482[i],0.0
CPD-21[n],0.0
CPD-21[j],0.0
CPD-21[w],0.0
CPD-21[c],0.0
CPD-21[e],0.0
CPD-21[m],0.0
CPD-21[o],0.0
CPD-21[p],0.0
CPD-21[l],0.0
CPD-21[i],0.0
CPD-27[n],0.0
CPD-27[j],0.0
CPD-27[w],0.0
CPD-27[c],0.0
CPD-27[e],0.0
CPD-27[m],0.0
CPD-27[o],0.0
CPD-27[p],0.0
CPD-27[l],0.0
CPD-27[i],0.0
CPD0-1141[n],0.0
CPD0-1141[j],0.0
CPD0-1141[w],0.0
CPD0-1141[c],0.0
CPD0-1141[e],0.0
CPD0-1141[m],0.0
CPD0-1141[o],0.0
CPD0-1141[p],0.0
CPD0-1141[l],0.0
CPD0-1141[i],0.0
CPD-29[n],0.0
CPD-29[j],0.0
CPD-29[w],0.0
CPD-29[c],0.0
CPD-29[e],0.0
CPD-29[m],0.0
CPD-29[o],0.0
CPD-29[p],0.0
CPD-29[l],0.0
CPD-29[i],0.0
CPD0-1143[n],0.0
CPD0-1143[j],0.0
CPD0-1143[w],0.0
CPD0-1143[c],0.0
CPD0-1143[e],0.0
CPD0-1143[m],0.0
CPD0-1143[o],0.0
CPD0-1143[p],0.0
CPD0-1143[l],0.0
CPD0-1143[i],0.0
CPD0-1144[n],0.0
CPD0-1144[j],0.0
CPD0-1144[w],0.0
CPD0-1144[c],0.0
CPD0-1144[e],0.0
CPD0-1144[m],0.0
CPD0-1144[o],0.0
CPD0-1144[p],0.0
CPD0-1144[l],0.0
CPD0-1144[i],0.0
X-PHOSPHATE-GROUP[n],0.0
X-PHOSPHATE-GROUP[j],0.0
X-PHOSPHATE-GROUP[w],0.0
X-PHOSPHATE-GROUP[c],0.0
X-PHOSPHATE-GROUP[e],0.0
X-PHOSPHATE-GROUP[m],0.0
X-PHOSPHATE-GROUP[o],0.0
X-PHOSPHATE-GROUP[p],0.0
X-PHOSPHATE-GROUP[l],0.0
X-PHOSPHATE-GROUP[i],0.0
DCDP[n],0.0
DCDP[j],0.0
DCDP[w],0.0
DCDP[c],0.0
DCDP[e],0.0
DCDP[m],0.0
DCDP[o],0.0
DCDP[p],0.0
DCDP[l],0.0
DCDP[i],0.0
CPD0-2195[n],0.0
CPD0-2195[j],0.0
CPD0-2195[w],0.0
CPD0-2195[c],0.0
CPD0-2195[e],0.0
CPD0-2195[m],0.0
CPD0-2195[o],0.0
CPD0-2195[p],0.0
CPD0-2195[l],0.0
CPD0-2195[i],0.0
5-PHOSPHORIBOSYL-N-FORMYLGLYCINEAMIDINE[n],0.0
5-PHOSPHORIBOSYL-N-FORMYLGLYCINEAMIDINE[j],0.0
5-PHOSPHORIBOSYL-N-FORMYLGLYCINEAMIDINE[w],0.0
5-PHOSPHORIBOSYL-N-FORMYLGLYCINEAMIDINE[c],0.0
5-PHOSPHORIBOSYL-N-FORMYLGLYCINEAMIDINE[e],0.0
5-PHOSPHORIBOSYL-N-FORMYLGLYCINEAMIDINE[m],0.0
5-PHOSPHORIBOSYL-N-FORMYLGLYCINEAMIDINE[o],0.0
5-PHOSPHORIBOSYL-N-FORMYLGLYCINEAMIDINE[p],0.0
5-PHOSPHORIBOSYL-N-FORMYLGLYCINEAMIDINE[l],0.0
5-PHOSPHORIBOSYL-N-FORMYLGLYCINEAMIDINE[i],0.0
CPD0-1457[n],0.0
CPD0-1457[j],0.0
CPD0-1457[w],0.0
CPD0-1457[c],0.0
CPD0-1457[e],0.0
CPD0-1457[m],0.0
CPD0-1457[o],0.0
CPD0-1457[p],0.0
CPD0-1457[l],0.0
CPD0-1457[i],0.0
MANNITOL[n],0.0
MANNITOL[j],0.0
MANNITOL[w],0.0
MANNITOL[c],0.0
MANNITOL[e],0.0
MANNITOL[m],0.0
MANNITOL[o],0.0
MANNITOL[p],0.0
MANNITOL[l],0.0
MANNITOL[i],0.0
3-BROMOPYRUVATE[n],0.0
3-BROMOPYRUVATE[j],0.0
3-BROMOPYRUVATE[w],0.0
3-BROMOPYRUVATE[c],0.0
3-BROMOPYRUVATE[e],0.0
3-BROMOPYRUVATE[m],0.0
3-BROMOPYRUVATE[o],0.0
3-BROMOPYRUVATE[p],0.0
3-BROMOPYRUVATE[l],0.0
3-BROMOPYRUVATE[i],0.0
GLN[n],0.0
GLN[j],0.0
GLN[w],0.0
GLN[c],4575261.072993921
GLN[e],0.0
GLN[m],0.0
GLN[o],0.0
GLN[p],0.0
GLN[l],0.0
GLN[i],0.0
METHYLNICOTINATE[n],0.0
METHYLNICOTINATE[j],0.0
METHYLNICOTINATE[w],0.0
METHYLNICOTINATE[c],0.0
METHYLNICOTINATE[e],0.0
METHYLNICOTINATE[m],0.0
METHYLNICOTINATE[o],0.0
METHYLNICOTINATE[p],0.0
METHYLNICOTINATE[l],0.0
METHYLNICOTINATE[i],0.0
SULFATE[n],0.0
SULFATE[j],0.0
SULFATE[w],0.0
SULFATE[c],0.0
SULFATE[e],0.0
SULFATE[m],0.0
SULFATE[o],0.0
SULFATE[p],0.0
SULFATE[l],0.0
SULFATE[i],0.0
CPD0-1445[n],0.0
CPD0-1445[j],0.0
CPD0-1445[w],0.0
CPD0-1445[c],0.0
CPD0-1445[e],0.0
CPD0-1445[m],0.0
CPD0-1445[o],0.0
CPD0-1445[p],0.0
CPD0-1445[l],0.0
CPD0-1445[i],0.0
CPD0-1440[n],0.0
CPD0-1440[j],0.0
CPD0-1440[w],0.0
CPD0-1440[c],0.0
CPD0-1440[e],0.0
CPD0-1440[m],0.0
CPD0-1440[o],0.0
CPD0-1440[p],0.0
CPD0-1440[l],0.0
CPD0-1440[i],0.0
CPD0-1442[n],0.0
CPD0-1442[j],0.0
CPD0-1442[w],0.0
CPD0-1442[c],0.0
CPD0-1442[e],0.0
CPD0-1442[m],0.0
CPD0-1442[o],0.0
CPD0-1442[p],0.0
CPD0-1442[l],0.0
CPD0-1442[i],0.0
CPD-487[n],0.0
CPD-487[j],0.0
CPD-487[w],0.0
CPD-487[c],0.0
CPD-487[e],0.0
CPD-487[m],0.0
CPD-487[o],0.0
CPD-487[p],0.0
CPD-487[l],0.0
CPD-487[i],0.0
CPD0-1449[n],0.0
CPD0-1449[j],0.0
CPD0-1449[w],0.0
CPD0-1449[c],0.0
CPD0-1449[e],0.0
CPD0-1449[m],0.0
CPD0-1449[o],0.0
CPD0-1449[p],0.0
CPD0-1449[l],0.0
CPD0-1449[i],0.0
CPD-9228[n],0.0
CPD-9228[j],0.0
CPD-9228[w],0.0
CPD-9228[c],0.0
CPD-9228[e],0.0
CPD-9228[m],0.0
CPD-9228[o],0.0
CPD-9228[p],0.0
CPD-9228[l],0.0
CPD-9228[i],0.0
XYLULOSE-5-PHOSPHATE[n],0.0
XYLULOSE-5-PHOSPHATE[j],0.0
XYLULOSE-5-PHOSPHATE[w],0.0
XYLULOSE-5-PHOSPHATE[c],0.0
XYLULOSE-5-PHOSPHATE[e],0.0
XYLULOSE-5-PHOSPHATE[m],0.0
XYLULOSE-5-PHOSPHATE[o],0.0
XYLULOSE-5-PHOSPHATE[p],0.0
XYLULOSE-5-PHOSPHATE[l],0.0
XYLULOSE-5-PHOSPHATE[i],0.0
CPD-809[n],0.0
CPD-809[j],0.0
CPD-809[w],0.0
CPD-809[c],0.0
CPD-809[e],0.0
CPD-809[m],0.0
CPD-809[o],0.0
CPD-809[p],0.0
CPD-809[l],0.0
CPD-809[i],0.0
CPD-374[n],0.0
CPD-374[j],0.0
CPD-374[w],0.0
CPD-374[c],0.0
CPD-374[e],0.0
CPD-374[m],0.0
CPD-374[o],0.0
CPD-374[p],0.0
CPD-374[l],0.0
CPD-374[i],0.0
CPD-377[n],0.0
CPD-377[j],0.0
CPD-377[w],0.0
CPD-377[c],0.0
CPD-377[e],0.0
CPD-377[m],0.0
CPD-377[o],0.0
CPD-377[p],0.0
CPD-377[l],0.0
CPD-377[i],0.0
S-METHYL-L-CYSTEINE[n],0.0
S-METHYL-L-CYSTEINE[j],0.0
S-METHYL-L-CYSTEINE[w],0.0
S-METHYL-L-CYSTEINE[c],0.0
S-METHYL-L-CYSTEINE[e],0.0
S-METHYL-L-CYSTEINE[m],0.0
S-METHYL-L-CYSTEINE[o],0.0
S-METHYL-L-CYSTEINE[p],0.0
S-METHYL-L-CYSTEINE[l],0.0
S-METHYL-L-CYSTEINE[i],0.0
L-HOMOCYSTEATE[n],0.0
L-HOMOCYSTEATE[j],0.0
L-HOMOCYSTEATE[w],0.0
L-HOMOCYSTEATE[c],0.0
